Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","558","Nicaragua","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","63.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","64.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","65.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","19.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","19.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","21","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","5734.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","5915.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","5636.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","17","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","17","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","16","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-0.09","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.05","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.95","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","14","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","14.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","15.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","33","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","31","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2018","2018","Kcal/personne/jour","33","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2281","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2284","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2287","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20152017","2015-2017","%","121","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20162018","2016-2018","%","122","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","122","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20152017","2015-2017","%","63","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","63","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","61","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","82","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","83","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","83.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","10","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","10","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","10","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","1143.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","1156","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","1193.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","43","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","48","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","53","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-1.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.27","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-1.36","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","8.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","10.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","10.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","21","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","28","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2018","2018","Kcal/personne/jour","27","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2121","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2122","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","562","Niger","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2123","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20152017","2015-2017","%","119","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20162018","2016-2018","%","118","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","117","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20152017","2015-2017","%","67","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","67","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","67","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","59.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","60","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","59.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","7.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","5209.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","5120","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","5089.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","14","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","12","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","10","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-1.88","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-2.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","15.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","15.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","16.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","35","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","36","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2018","2018","Kcal/personne/jour","34","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2156","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2159","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2182","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","225","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","570","Nioué","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","191","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","570","Nioué","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","23.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","570","Nioué","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","22.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","570","Nioué","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","23.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20152017","2015-2017","%","135","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20162018","2016-2018","%","135","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","136","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20152017","2015-2017","%","32","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","32","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","32","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","112.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","113.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","115","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","66.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","66.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","66","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2016","2016","km","0.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","0.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","km","0.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","63104.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","64050.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","64341.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","1.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.17","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","1.14","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","7.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","7.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","6.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","48","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","69","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2018","2018","Kcal/personne/jour","65","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2546","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2547","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","578","Norvège","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2549","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20152017","2015-2017","%","120","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20162018","2016-2018","%","120","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","122","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20152017","2015-2017","%","36","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","36","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","37","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","85.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","86","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","87.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","50","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","50.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","51","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","25","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","540","Nouvelle-Calédonie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","21","E","Valeur estimée",""
